TIMESTAMP,2013-12-27_08:34~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~THROUGHPUT~TPS,2013-12-27_08:34~UN*X~PHYSICAL_MEMORY~RAM~USED,2013-12-27_08:34~UN*X~SWAP_SPACE~SWAP~USED,2013-12-27_08:34~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~RUNNING~VALUE,2013-12-27_08:34~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~COMPLETED~PER_SECOND,2013-12-27_08:34~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~DISCARDED~PER_SECOND,2013-12-27_08:34~UN*X~MAIN~CPU~USAGE_(%),2013-12-27_08:34~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~SENT~PER_SECOND,2013-12-27_08:34~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~TIME_TAKEN~AVERAGE,2013-12-27_08:34~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~QUEUED~VALUE
00:05:02,10.0,223,0,0.595,10.0,,,10.0,53.72727272727273,0.0
00:05:03,10.0,223,0,0.54,10.0,,,10.0,54.3,0.0
00:05:04,10.0,223,0,0.554,10.0,,,10.0,53.8,0.0
00:05:05,10.0,223,0,0.527,10.0,,,9.0,56.0,0.0
00:05:06,10.0,223,0,0.585,10.0,,,11.0,,0.0
00:05:07,10.0,223,0,0.559,10.0,,,10.0,55.63636363636363,0.0
00:05:08,10.0,223,0,0.538,10.0,,,10.0,53.3,0.0
00:05:09,10.0,223,0,0.589,10.0,,,10.0,57.63636363636363,0.0
00:05:10,10.0,223,0,0.581,10.0,,,10.0,58.7,0.0
00:05:11,9.0,223,0,0.554,10.0,,,10.0,53.0,0.0
00:05:12,11.0,223,0,0.571,10.0,,,10.0,57.6,0.0
00:05:13,10.0,223,0,0.563,10.0,,,10.0,55.36363636363637,0.0
00:05:14,10.0,223,0,0.545,10.0,,,10.0,54.5,0.0
00:05:15,10.0,223,0,0.602,10.0,,,10.0,61.7,0.0
00:05:16,10.0,223,0,0.561,10.0,,,10.0,55.81818181818182,0.0
00:05:17,10.0,223,0,0.557,10.0,,,10.0,52.45454545454545,0.0
00:05:18,10.0,223,0,0.539,10.0,,,10.0,59.9,0.0
00:05:19,10.0,223,0,0.608,10.0,,,10.0,56.09090909090909,0.0
00:05:20,10.0,223,0,0.58,10.0,,,10.0,55.54545454545455,0.0
00:05:21,10.0,223,0,0.555,10.0,,,10.0,58.5,0.0
00:05:22,10.0,223,0,0.584,10.0,,,10.0,53.63636363636363,0.0
00:05:23,10.0,223,0,0.533,10.0,,,10.0,55.2,0.0
00:05:24,10.0,223,0,0.575,10.0,,,10.0,56.27272727272727,0.0
00:05:25,10.0,223,0,0.548,10.0,,,9.0,,0.0
00:05:26,10.0,223,0,0.581,10.0,,,11.0,56.27272727272727,0.0
00:05:27,10.0,223,0,0.545,10.0,,,10.0,53.63636363636363,0.0
00:05:28,10.0,224,0,0.551,10.0,,,10.0,55.4,0.0
00:05:29,10.0,224,0,0.601,10.0,,,10.0,58.54545454545455,0.0
00:05:30,10.0,224,0,0.54,10.0,,,10.0,55.3,0.0
00:05:31,10.0,224,0,0.564,10.0,,,10.0,56.0,0.0
00:05:32,10.0,224,0,0.639,10.0,,,10.0,61.81818181818182,0.0
00:05:33,10.0,224,0,0.542,10.0,,,10.0,54.72727272727273,0.0
00:05:34,10.0,224,0,0.549,10.0,,,10.0,53.1,0.0
00:05:35,10.0,224,0,0.546,10.0,,,10.0,60.3,0.0
00:05:36,10.0,224,0,0.597,10.0,,,10.0,53.45454545454545,0.0
00:05:37,10.0,224,0,0.562,10.0,,,10.0,56.0,0.0
00:05:38,10.0,224,0,0.541,10.0,,,10.0,57.8,0.0
00:05:39,10.0,224,0,0.584,10.0,,,10.0,54.81818181818182,0.0
00:05:40,10.0,224,0,0.566,10.0,,,10.0,56.0,0.0
00:05:41,10.0,224,0,0.552,10.0,,,10.0,54.81818181818182,0.0
00:05:42,10.0,224,0,0.609,10.0,,,10.0,61.7,0.0
00:05:43,10.0,224,0,0.573,10.0,,,10.0,53.81818181818182,0.0
00:05:44,10.0,224,0,0.547,10.0,,,10.0,56.5,0.0
00:05:45,10.0,224,0,0.568,10.0,,,10.0,,0.0
00:05:46,10.0,224,0,0.602,10.0,,,10.0,59.36363636363637,0.0
00:05:47,10.0,224,0,0.541,10.0,,,10.0,53.36363636363637,0.0
00:05:48,10.0,224,0,0.546,10.0,,,10.0,55.2,0.0
00:05:49,10.0,224,0,0.604,10.0,,,10.0,59.36363636363637,0.0
00:05:50,10.0,224,0,0.553,10.0,,,10.0,54.45454545454545,0.0
00:05:51,10.0,224,0,0.535,10.0,,,10.0,52.2,0.0
00:05:52,10.0,224,0,0.531,10.0,,,10.0,57.8,0.0
00:05:53,10.0,224,0,0.579,10.0,,,10.0,53.7,0.0
00:05:54,10.0,224,0,0.55,10.0,,,10.0,53.54545454545455,0.0
00:05:55,10.0,224,0,0.535,10.0,,,10.0,54.8,0.0
00:05:56,10.0,224,0,0.604,10.0,,,10.0,58.09090909090909,0.0
00:05:57,10.0,224,0,0.548,10.0,,,10.0,55.3,0.0
00:05:58,10.0,224,0,0.57,10.0,,,10.0,54.81818181818182,0.0
00:05:59,10.0,224,0,0.529,10.0,,,10.0,58.0,0.0
00:06:00,10.0,225,0,0.587,10.0,,,10.0,55.18181818181818,0.0
00:06:01,10.0,225,0,0.565,10.0,,,10.0,54.09090909090909,0.0
00:06:02,10.0,225,0,0.544,10.0,,,10.0,58.7,0.0
00:06:03,10.0,225,0,0.59,10.0,,,10.0,53.8,0.0
00:06:04,10.0,225,0,0.539,10.0,,,10.0,53.45454545454545,0.0
00:06:05,10.0,224,0,0.544,10.0,,,10.0,57.1,0.0
00:06:06,10.0,224,0,0.562,10.0,,,9.0,,0.0
00:06:07,10.0,224,0,0.616,10.0,,,11.0,59.18181818181818,0.0
00:06:08,10.0,224,0,0.553,10.0,,,10.0,55.0,0.0
00:06:09,10.0,224,0,0.548,10.0,,,10.0,54.0,0.0
00:06:10,10.0,224,0,0.625,10.0,,,10.0,62.0,0.0
00:06:11,10.0,225,0,0.534,10.0,,,10.0,53.8,0.0
00:06:12,10.0,225,0,0.542,10.0,,,10.0,53.6,0.0
00:06:13,10.0,225,0,0.606,10.0,,,10.0,60.5,0.0
00:06:14,10.0,225,0,0.54,10.0,,,10.0,52.36363636363637,0.0
00:06:15,10.0,225,0,0.524,10.0,,,10.0,53.8,0.0
00:06:16,10.0,225,0,0.56,10.0,,,10.0,53.54545454545455,0.0
00:06:17,10.0,225,0,0.593,10.0,,,10.0,59.1,0.0
00:06:18,10.0,225,0,0.547,10.0,,,10.0,54.90909090909091,0.0
00:06:19,10.0,225,0,0.556,10.0,,,10.0,54.4,0.0
00:06:20,10.0,225,0,0.587,10.0,,,10.0,57.45454545454545,0.0
00:06:21,10.0,225,0,0.528,10.0,,,10.0,52.27272727272727,0.0
00:06:22,10.0,225,0,0.536,10.0,,,10.0,54.9,0.0
00:06:23,10.0,225,0,0.559,10.0,,,10.0,58.36363636363637,0.0
00:06:24,10.0,225,0,0.585,10.0,,,10.0,53.8,0.0
00:06:25,10.0,225,0,0.548,10.0,,,10.0,54.7,0.0
00:06:26,10.0,225,0,0.545,10.0,,,10.0,56.09090909090909,0.0
00:06:27,10.0,225,0,0.584,10.0,,,10.0,52.27272727272727,0.0
00:06:28,10.0,225,0,0.516,10.0,,,10.0,55.5,0.0
00:06:29,10.0,225,0,0.557,10.0,,,10.0,,0.0
00:06:30,10.0,225,0,0.547,10.0,,,10.0,54.09090909090909,0.0
00:06:31,10.0,225,0,0.661,10.0,,,10.0,65.6,0.0
00:06:32,10.0,225,0,0.543,10.0,,,10.0,54.0,0.0
00:06:33,10.0,225,0,0.573,10.0,,,10.0,57.54545454545455,0.0
00:06:34,8.0,225,0,0.532,8.0,,,10.0,55.90909090909091,0.0
00:06:35,0.0,,,1.187,0.0,,,9.0,,0.0
00:06:36,22.0,225,0,6.136,22.0,,,11.0,411.0,0.01
00:06:37,10.0,225,0,3.653,10.0,,,10.0,369.0,0.0
00:06:38,10.0,225,0,0.592,10.0,,,10.0,57.63636363636363,0.0
00:06:39,10.0,225,0,0.528,10.0,,,10.0,52.9,0.0
00:06:40,10.0,225,0,0.553,10.0,,,10.0,57.5,0.0
00:06:41,10.0,225,0,0.576,10.0,,,10.0,54.09090909090909,0.0
00:06:42,10.0,225,0,0.563,10.0,,,10.0,55.90909090909091,0.0
00:06:43,10.0,225,0,0.559,10.0,,,10.0,59.4,0.0
00:06:44,10.0,225,0,0.598,10.0,,,10.0,55.5,0.0
00:06:45,10.0,225,0,0.551,10.0,,,10.0,55.54545454545455,0.0
00:06:46,10.0,225,0,0.57,10.0,,,10.0,54.81818181818182,0.0
00:06:47,10.0,225,0,0.502,10.0,,,10.0,45.09090909090909,0.0
00:06:48,10.0,225,0,0.454,10.0,,,10.0,44.45454545454545,0.0
00:06:49,10.0,225,0,0.492,10.0,,,10.0,58.0,0.0
00:06:50,10.0,225,0,0.579,10.0,,,10.0,56.81818181818182,0.0
00:06:51,10.0,225,0,0.558,10.0,,,10.0,,0.0
00:06:52,10.0,225,0,0.591,10.0,,,10.0,57.90909090909091,0.0
00:06:53,10.0,225,0,0.544,10.0,,,10.0,53.81818181818182,0.0
00:06:54,10.0,225,0,0.527,10.0,,,10.0,52.8,0.0
00:06:55,10.0,225,0,0.585,10.0,,,10.0,58.1,0.0
00:06:56,10.0,225,0,0.553,10.0,,,10.0,55.1,0.0
00:06:57,10.0,225,0,0.54,10.0,,,10.0,52.36363636363637,0.0
00:06:58,10.0,225,0,0.556,10.0,,,10.0,56.8,0.0
00:06:59,10.0,225,0,0.549,10.0,,,10.0,54.90909090909091,0.0
00:07:00,,,,,,,,,,0.0
