TIMESTAMP,2013-12-24_17:50~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~THROUGHPUT~TPS,2013-12-24_17:50~UN*X~PHYSICAL_MEMORY~RAM~USED,2013-12-24_17:50~UN*X~SWAP_SPACE~SWAP~USED,2013-12-24_17:50~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~RUNNING~VALUE,2013-12-24_17:50~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~COMPLETED~PER_SECOND,2013-12-24_17:50~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~DISCARDED~PER_SECOND,2013-12-24_17:50~UN*X~MAIN~CPU~USAGE_(%),2013-12-24_17:50~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~SENT~PER_SECOND,2013-12-24_17:50~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~TIME_TAKEN~AVERAGE,2013-12-24_17:50~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~QUEUED~VALUE
00:00:55,10.0,203,0,0.503,10.0,,29.95951417,10.0,51.3,0.002
00:00:56,10.0,203,0,0.591,10.0,,,10.0,57.81818181818182,0.0
00:00:57,10.0,203,0,0.604,10.0,,,10.0,59.72727272727273,0.002
00:00:58,10.0,203,0,0.564,10.0,,,10.0,56.4,0.001
00:00:59,10.0,203,0,0.611,10.0,,,10.0,59.54545454545455,0.001
00:01:00,10.0,203,0,0.533,10.0,,45.89665653,10.0,55.1,0.001
00:01:01,9.0,203,0,0.627,9.0,,,10.0,87.81818181818181,0.001
00:01:02,11.0,203,0,0.882,11.0,,,10.0,58.2,0.001
00:01:03,10.0,212,0,0.533,10.0,,,10.0,54.72727272727273,0.0
00:01:04,10.0,212,0,0.568,10.0,,,10.0,58.5,0.003
00:01:05,10.0,212,0,0.588,10.0,,31.25,10.0,55.45454545454545,0.002
00:01:06,10.0,212,0,0.538,10.0,,,10.0,55.4,0.001
00:01:07,10.0,212,0,0.57,10.0,,,10.0,59.81818181818182,0.0
00:01:08,10.0,212,0,0.604,10.0,,,10.0,54.7,0.001
00:01:09,10.0,212,0,0.534,10.0,,,10.0,53.0,0.001
00:01:10,10.0,212,0,0.592,10.0,,33.96624473,10.0,57.8,0.0
00:01:11,10.0,212,0,0.526,10.0,,,10.0,,0.0
00:01:12,9.0,,,0.601,10.0,,,10.0,58.72727272727273,0.002
00:01:13,9.0,,,1.727,8.0,,,10.0,191.66666666666666,0.003
00:01:14,8.0,212,,3.448,8.0,,,10.0,381.8888888888889,0.003
00:01:15,8.0,,,5.522,8.0,,31.78137652,10.0,604.0,0.003
00:01:16,8.0,,0,7.683,8.0,,,10.0,825.0,0.003
00:01:17,7.0,,,9.785,7.0,,,10.0,1095.25,0.004
00:01:18,8.0,212,,12.27,8.0,,,10.0,1358.75,0.003
00:01:19,6.0,,,14.908,7.0,,,10.0,1646.142857142857,0.003
00:01:20,8.0,,0,17.781,7.0,,36.63101604,10.0,1960.875,0.003
00:01:21,7.0,,,20.782,7.0,,,10.0,2283.714285714286,0.004
00:01:22,6.0,,,23.925,7.0,,,10.0,2646.8571428571427,0.005
00:01:23,7.0,212,,27.279,6.0,,,10.0,3001.1428571428573,0.003
00:01:24,6.0,,,30.714,7.0,,,10.0,3387.5714285714284,0.004
00:01:25,6.0,,0,34.296,5.0,,23.71134021,10.0,3774.5,0.009
00:01:26,7.0,,,38.046,7.0,,,10.0,3521.0,0.005
00:01:27,6.0,,,41.848,6.0,,,10.0,4523.0,0.004
00:01:28,6.0,,,45.742,6.0,,,10.0,4945.833333333333,0.008
00:01:29,6.0,212,,49.951,6.0,,,10.0,,0.009
00:01:30,5.0,,,54.059,5.0,,20.12072435,10.0,5411.857142857143,0.007
00:01:31,6.0,,0,58.477,6.0,,,10.0,5930.0,0.007
00:01:32,5.0,212,0,62.849,5.0,,,10.0,6396.5,0.01
00:01:33,5.0,,,68.183,5.0,,,10.0,6596.0,0.007
00:01:34,5.0,212,,72.653,5.0,,,10.0,7632.0,0.006
00:01:35,6.0,,,77.494,6.0,,18.83767535,10.0,8100.166666666667,0.007
00:01:36,5.0,,,82.178,5.0,,,10.0,8636.8,0.008
00:01:37,5.0,,0,87.22,5.0,,,10.0,9193.333333333334,0.008
00:01:38,5.0,,,92.192,5.0,,,10.0,,0.006
00:01:39,5.0,,,97.19,5.0,,,10.0,9787.5,0.008
00:01:40,4.0,,,99.999,4.0,,17.68558952,4.0,10400.8,2.473
00:01:41,5.0,,,99.997,5.0,,,5.0,10992.0,7.724
00:01:42,5.0,212,,99.998,5.0,,,5.0,11622.4,12.927
00:01:43,4.0,,,99.998,4.0,,,4.0,12205.8,18.288
00:01:44,5.0,,0,99.995,5.0,,,5.0,12806.6,23.75
00:01:45,4.0,,,99.996,4.0,,15.12096774,4.0,13428.8,29.303
00:01:46,4.0,212,0,99.999,4.0,,,5.0,14157.0,34.859
00:01:47,4.0,,,99.997,4.0,,,4.0,,41.143
00:01:48,5.0,,0,99.997,5.0,,,4.0,14716.6,46.853
00:01:49,4.0,,,99.999,4.0,,,4.0,15330.8,52.511
00:01:50,4.0,,,99.996,4.0,,15.89403974,4.0,16034.4,58.429
00:01:51,4.0,,,99.996,4.0,,,4.0,16755.2,64.339
00:01:52,4.0,,,99.996,4.0,,,4.0,17407.25,70.134
00:01:53,4.0,,,99.996,4.0,,,4.0,18006.5,76.142
00:01:54,4.0,212,,99.999,4.0,,,4.0,18752.4,82.3
00:01:55,4.0,,,99.997,4.0,,13.8424821,4.0,,88.36
00:01:56,4.0,,,99.996,4.0,,,4.0,19520.8,94.455
00:01:57,4.0,,0,99.996,4.0,,,4.0,20240.0,100.667
00:01:58,3.0,,,99.997,3.0,,,3.0,20937.25,106.909
00:01:59,4.0,,,99.999,4.0,,,4.0,21616.0,113.265
00:02:00,4.0,,,99.997,4.0,,13.68653422,3.0,22326.5,119.614
00:02:01,3.0,,,99.998,3.0,,,4.0,23042.75,125.922
00:02:02,4.0,,,99.996,4.0,,,4.0,23770.25,132.387
00:02:03,3.0,212,,99.996,3.0,,,3.0,24484.25,138.926
00:02:04,4.0,,,99.995,4.0,,,4.0,,145.289
00:02:05,3.0,,,99.997,3.0,,11.89516129,3.0,24902.25,151.923
00:02:06,3.0,,0,99.997,3.0,,,4.0,25281.25,158.603
00:02:07,4.0,,,99.996,4.0,,,3.0,25669.25,165.278
00:02:08,3.0,,,99.998,3.0,,,3.0,25983.5,171.943
00:02:09,3.0,,,99.998,3.0,,,4.0,26305.0,178.623
00:02:10,4.0,,,99.998,4.0,,10.77235772,3.0,,185.247
00:02:11,3.0,,,99.998,3.0,,,3.0,26679.5,192.046
00:02:12,3.0,,,99.998,3.0,,,3.0,27029.0,198.943
00:02:13,3.0,212,,99.997,3.0,,,3.0,27364.0,205.659
00:02:14,3.0,,,99.995,3.0,,,4.0,27498.75,212.597
00:02:15,3.0,,,99.999,3.0,,10.88709677,3.0,,219.461
00:02:16,3.0,,,99.997,3.0,,,3.0,27873.25,226.366
00:02:17,3.0,,0,99.997,3.0,,,3.0,28258.25,233.266
00:02:18,3.0,,,99.997,3.0,,,3.0,28563.0,240.265
00:02:19,3.0,,,99.998,3.0,,,3.0,28882.5,247.28
00:02:20,3.0,,,99.998,3.0,,15.55555556,3.0,29200.333333333332,254.278
00:02:21,3.0,,,99.997,3.0,,,3.0,29535.666666666668,261.385
00:02:22,3.0,,,99.998,3.0,,,3.0,,268.454
00:02:23,3.0,,,99.998,3.0,,,3.0,29861.25,275.599
00:02:24,3.0,212,,99.999,3.0,,,2.0,30150.666666666668,282.6
00:02:25,3.0,,,99.996,3.0,,9.36819172,3.0,30482.5,289.805
00:02:26,2.0,212,0,99.997,2.0,,,3.0,31086.5,296.998
00:02:27,3.0,212,,99.996,3.0,,,2.0,,304.914
00:02:28,3.0,,,99.997,3.0,,,3.0,23701.25,312.007
00:02:29,2.0,,,99.998,2.0,,,3.0,31933.666666666668,319.308
00:02:30,3.0,,,99.999,3.0,,10.35196687,2.0,32351.333333333332,326.045
00:02:31,3.0,,,99.997,3.0,,,3.0,32505.666666666668,333.813
00:02:32,2.0,,0,99.998,2.0,,,3.0,32831.666666666664,341.215
00:02:33,3.0,,,99.998,3.0,,,2.0,33154.0,348.52
00:02:34,3.0,,,99.998,3.0,,,3.0,33436.0,355.921
00:02:35,2.0,,,99.997,2.0,,8.06451613,2.0,33803.333333333336,363.324
00:02:36,3.0,,,99.997,3.0,,,3.0,,370.73
00:02:37,2.0,,,99.996,2.0,,,3.0,34100.666666666664,378.233
00:02:38,3.0,,,99.999,3.0,,,2.0,34419.0,385.528
00:02:39,2.0,,,99.996,2.0,,,3.0,34741.333333333336,393.086
00:02:40,3.0,,,99.999,3.0,,8.74200426,2.0,35038.333333333336,400.535
00:02:41,2.0,212,,99.998,2.0,,,2.0,35436.666666666664,408.135
00:02:42,2.0,,,99.997,3.0,,,3.0,,415.753
00:02:43,3.0,,,99.999,2.0,,,2.0,35721.0,423.343
00:02:44,2.0,,,99.993,2.0,,,3.0,36105.333333333336,430.864
00:02:45,3.0,,,99.999,3.0,,7.97546012,2.0,36436.333333333336,438.545
00:02:46,2.0,,,99.999,2.0,,,2.0,36837.333333333336,446.142
00:02:47,2.0,,0,99.998,3.0,,,3.0,,453.761
00:02:48,3.0,,,99.999,2.0,,,2.0,37185.333333333336,461.482
00:02:49,2.0,,,99.998,2.0,,,2.0,37509.0,469.154
00:02:50,2.0,,,99.996,2.0,,7.25806452,3.0,37939.0,476.878
00:02:51,2.0,,,99.997,3.0,,,2.0,,484.558
00:02:52,3.0,212,0,99.999,2.0,,,2.0,38274.666666666664,492.357
00:02:53,2.0,212,,99.998,2.0,,,1.0,38845.0,500.639
00:02:54,2.0,,,99.998,2.0,,,3.0,29656.75,508.469
00:02:55,2.0,,,99.995,2.0,,6.81362725,2.0,,516.169
00:02:56,2.0,,0,99.995,2.0,,,3.0,39840.666666666664,523.893
00:02:57,2.0,,,99.999,2.0,,,2.0,40273.666666666664,531.76
00:02:58,2.0,,,99.999,2.0,,,2.0,40678.333333333336,539.67
00:02:59,3.0,,,99.997,3.0,,,2.0,,547.473
00:03:00,2.0,,,99.998,2.0,,7.20720721,2.0,41040.666666666664,555.271
00:03:01,2.0,,,99.997,2.0,,,2.0,41478.333333333336,563.278
00:03:02,2.0,,,99.997,2.0,,,2.0,,571.086
00:03:03,2.0,,,99.996,2.0,,,3.0,41876.666666666664,579.021
00:03:04,2.0,,,100.0,2.0,,,2.0,42172.5,586.848
00:03:05,2.0,,,99.997,2.0,,7.84313725,2.0,42494.5,594.89
00:03:06,2.0,,,99.998,2.0,,,2.0,42842.666666666664,602.79
00:03:07,2.0,212,,99.998,2.0,,,2.0,43193.0,610.69
00:03:08,2.0,,,99.996,2.0,,,2.0,43497.0,618.704
00:03:09,2.0,,,99.997,2.0,,,2.0,43857.333333333336,626.733
00:03:10,2.0,,,99.998,2.0,,7.0749736,2.0,43694.0,634.697
00:03:11,2.0,,,99.998,2.0,,,2.0,43895.0,642.702
00:03:12,2.0,,,99.997,2.0,,,2.0,44196.0,650.702
00:03:13,2.0,,,99.997,2.0,,,2.0,,658.707
00:03:14,2.0,,0,99.995,2.0,,,2.0,44316.5,666.804
00:03:15,2.0,,,99.996,2.0,,,2.0,44798.5,674.911
00:03:16,2.0,,,99.998,2.0,,,2.0,45094.5,682.906
00:03:17,2.0,,,99.999,2.0,,,1.0,45394.5,691.055
00:03:18,2.0,,,99.996,2.0,,,2.0,45702.0,699.123
00:03:19,2.0,,,99.997,2.0,,,2.0,45997.0,707.212
00:03:20,1.0,,,99.997,1.0,,,2.0,46298.5,715.317
00:03:21,2.0,,,99.997,2.0,,,2.0,46614.0,723.557
00:03:22,2.0,,,99.997,2.0,,,2.0,46900.0,731.623
00:03:23,2.0,,,99.998,2.0,,,2.0,47197.0,739.821
00:03:24,2.0,,,99.997,2.0,,,1.0,47551.5,747.97
00:03:25,2.0,212,,99.998,2.0,,,2.0,47899.0,756.131
00:03:26,1.0,,,99.998,1.0,,,2.0,48177.0,764.331
00:03:27,2.0,,,99.996,2.0,,,2.0,48500.0,772.535
00:03:28,2.0,,,99.997,2.0,,,2.0,,780.737
00:03:29,2.0,,,99.997,2.0,,,2.0,48800.5,788.936
00:03:30,2.0,,,99.999,2.0,,,1.0,49095.0,797.072
00:03:31,1.0,,0,99.999,1.0,,,2.0,49349.0,805.335
00:03:32,2.0,,,99.997,2.0,,,2.0,49696.0,813.636
00:03:33,2.0,,,99.999,2.0,,,2.0,50045.0,821.843
00:03:34,2.0,,,99.999,2.0,,,1.0,50348.5,830.072
00:03:35,1.0,,,99.998,1.0,,,2.0,50655.0,838.445
00:03:36,2.0,,,99.998,2.0,,,2.0,,846.651
00:03:37,2.0,,,99.998,2.0,,,1.0,51002.5,854.983
00:03:38,1.0,,,99.998,1.0,,,2.0,51351.0,863.251
00:03:39,2.0,,,99.997,2.0,,,2.0,51685.0,871.654
00:03:40,2.0,,,99.999,2.0,,,1.0,52050.0,879.983
00:03:41,2.0,,,99.998,2.0,,,2.0,52300.5,888.256
00:03:42,1.0,,,99.999,1.0,,,2.0,,896.559
00:03:43,2.0,212,,99.999,2.0,,,1.0,52650.0,904.984
00:03:44,1.0,,,99.997,1.0,,,2.0,53002.5,913.259
00:03:45,2.0,,,99.996,2.0,,,2.0,53302.5,921.671
00:03:46,2.0,,,99.998,2.0,,,1.0,53066.0,929.992
00:03:47,1.0,,,99.998,1.0,,,2.0,,938.394
00:03:48,2.0,,,99.997,2.0,,,2.0,53352.5,946.878
00:03:49,1.0,,,99.998,1.0,,,1.0,53704.0,955.097
00:03:50,2.0,,,99.997,2.0,,,2.0,54008.0,963.676
00:03:51,2.0,,0,99.997,2.0,,,1.0,54406.0,971.998
00:03:52,1.0,,,99.998,1.0,,,2.0,,980.479
00:03:53,2.0,,,99.999,2.0,,,1.0,54705.0,988.894
00:03:54,1.0,,,99.997,1.0,0.0,,2.0,55106.5,997.186
00:03:55,2.0,,,99.997,2.0,10.0,,2.0,55456.0,999.982
00:03:56,1.0,,,99.996,1.0,8.0,,1.0,,999.995
00:03:57,2.0,,,99.996,2.0,9.0,,2.0,55804.0,999.983
00:03:58,1.0,,,99.999,1.0,8.0,,1.0,56152.5,999.993
00:03:59,2.0,,,99.998,2.0,9.0,,2.0,56554.5,999.986
00:04:00,1.0,,,99.998,1.0,8.0,,1.0,,999.997
00:04:01,2.0,,,99.997,2.0,9.0,,2.0,56974.5,999.992
00:04:02,1.0,,,99.997,1.0,8.0,,1.0,57255.5,999.538
00:04:03,2.0,,,99.997,2.0,9.0,,2.0,57707.0,999.997
00:04:04,1.0,212,,99.999,1.0,8.0,,1.0,,1000.0
00:04:05,2.0,,,99.997,2.0,9.0,,2.0,58056.5,999.898
00:04:06,1.0,,,99.998,1.0,8.0,,1.0,58452.5,999.902
00:04:07,2.0,,,99.998,2.0,9.0,,1.0,58839.0,999.902
00:04:08,1.0,,0,99.997,1.0,8.0,,2.0,,999.807
00:04:09,1.0,,,99.998,1.0,9.0,,1.0,,999.902
00:04:10,2.0,,,99.997,2.0,10.0,,2.0,59608.5,999.845
00:04:11,1.0,,,99.999,1.0,7.0,,1.0,59835.666666666664,999.808
00:04:12,2.0,,,99.998,2.0,9.0,,1.0,60355.5,999.906
00:04:13,1.0,,,99.998,1.0,8.0,,2.0,,999.81
00:04:14,2.0,,,99.999,2.0,9.0,,1.0,60761.5,999.906
00:04:15,1.0,,,99.998,1.0,9.0,,2.0,61055.5,999.822
00:04:16,1.0,,,99.999,1.0,8.0,,1.0,,999.907
00:04:17,2.0,,,99.999,2.0,9.0,,1.0,61558.5,999.909
00:04:18,1.0,,,99.996,1.0,8.0,,2.0,61909.5,999.82
00:04:19,2.0,212,,99.999,2.0,9.0,,1.0,,999.911
00:04:20,1.0,,,99.999,1.0,9.0,,1.0,62306.5,999.915
00:04:21,1.0,,,99.996,1.0,8.0,,2.0,62709.0,999.829
00:04:22,2.0,,,99.999,2.0,9.0,,1.0,,999.915
00:04:23,1.0,,,99.995,1.0,9.0,,2.0,63110.5,999.837
00:04:24,1.0,,,100.0,1.0,8.0,,1.0,63443.5,999.919
00:04:25,2.0,,,99.998,2.0,9.0,,1.0,63909.0,999.921
00:04:26,1.0,,,99.994,1.0,8.0,,2.0,,999.838
00:04:27,1.0,,,99.999,1.0,9.0,,1.0,64314.0,999.921
00:04:28,6.0,212,0,99.997,6.0,9.0,,1.0,63281.666666666664,999.925
00:04:29,16.0,212,0,99.996,16.0,,,17.0,57563.58823529412,995.685
00:04:30,18.0,212,0,99.996,18.0,,,15.0,47191.72727272727,989.881
00:04:31,38.0,212,0,99.987,38.0,,,37.0,28739.842105263157,974.948
00:04:32,37.0,212,0,99.991,37.0,,,36.0,6506.921052631579,947.847
00:04:33,36.0,212,0,99.99,37.0,,,37.0,2766.7027027027025,920.537
00:04:34,37.0,212,0,99.993,36.0,,,37.0,2703.6315789473683,893.681
00:04:35,37.0,212,0,99.993,38.0,,,37.0,2736.9666666666667,867.136
00:04:36,17.0,212,0,99.995,16.0,,,15.0,3272.837837837838,848.425
00:04:37,36.0,212,0,99.993,37.0,,,38.0,3268.5945945945946,833.683
00:04:38,37.0,212,0,99.991,36.0,,,38.0,3131.057142857143,806.818
00:04:39,38.0,212,0,99.992,38.0,,,35.0,2708.6,781.375
00:04:40,36.0,212,0,99.995,37.0,,,38.0,2691.815789473684,752.585
00:04:41,38.0,212,0,99.996,37.0,,,38.0,2633.9189189189187,725.299
00:04:42,36.0,212,0,99.994,36.0,,,37.0,2700.0526315789475,698.043
00:04:43,38.0,212,0,99.994,39.0,,,38.0,2694.3947368421054,671.408
00:04:44,38.0,212,0,99.996,38.0,,,37.0,,643.776
00:04:45,37.0,212,0,99.992,36.0,,,37.0,2672.2631578947367,616.169
00:04:46,14.0,,,99.994,14.0,,,19.0,2698.478260869565,592.417
00:04:47,16.0,213,0,99.996,16.0,,,11.0,3471.4444444444443,588.949
00:04:48,35.0,213,0,99.994,36.0,,,36.0,3934.6285714285714,579.885
00:04:49,36.0,213,0,99.994,36.0,,,36.0,3973.2972972972975,554.11
00:04:50,36.0,213,0,99.993,36.0,,,36.0,3243.722222222222,527.954
00:04:51,35.0,213,0,99.994,35.0,,,34.0,2784.7428571428572,502.113
00:04:52,38.0,212,0,99.997,38.0,,,38.0,2777.8947368421054,476.281
00:04:53,37.0,212,0,99.991,36.0,,,37.0,2739.972972972973,448.918
00:04:54,38.0,212,0,99.991,38.0,,,38.0,2693.0,421.837
00:04:55,36.0,212,0,99.994,36.0,,,36.0,2692.2702702702704,394.493
00:04:56,37.0,212,0,99.994,38.0,,,38.0,2700.5945945945946,367.842
00:04:57,35.0,212,0,99.994,35.0,,,35.0,2731.0833333333335,341.15
00:04:58,37.0,212,0,99.992,37.0,,,37.0,2742.324324324324,315.455
00:04:59,39.0,212,0,99.997,38.0,,,37.0,2740.5641025641025,288.529
00:05:00,36.0,212,0,99.992,37.0,,,38.0,2689.7894736842104,260.729
00:05:01,38.0,212,0,99.994,37.0,,,37.0,2674.7837837837837,233.523
00:05:02,34.0,212,0,99.997,35.0,,,35.0,2730.2162162162163,207.233
00:05:03,36.0,212,0,99.994,36.0,,,35.0,2792.2702702702704,182.12
00:05:04,36.0,212,0,99.993,35.0,,,36.0,2832.2631578947367,157.45
00:05:05,34.0,212,0,99.949,36.0,,,34.0,2756.6666666666665,130.8
00:05:06,37.0,212,0,99.992,36.0,,,38.0,2768.277777777778,105.58
00:05:07,36.0,212,0,99.993,36.0,,,36.0,2827.9411764705883,78.707
00:05:08,33.0,213,0,99.991,35.0,,,34.0,2775.948717948718,54.286
00:05:09,38.0,213,0,99.99,36.0,,,37.0,2770.2571428571428,28.102
00:05:10,36.0,213,0,98.051,35.0,,,25.0,2871.3888888888887,4.451
00:05:11,35.0,213,0,77.166,35.0,,,10.0,2782.25,0.0
00:05:12,35.0,213,0,51.725,35.0,,,10.0,2783.4285714285716,0.0
00:05:13,35.0,213,0,27.501,36.0,,,10.0,1301.1142857142856,0.0
00:05:14,18.0,213,0,3.96,17.0,,,10.0,55.0,0.0
00:05:15,10.0,213,0,0.553,10.0,,,10.0,52.36363636363637,0.0
00:05:16,10.0,213,0,0.539,10.0,,,10.0,53.2,0.0
00:05:17,10.0,213,0,0.532,10.0,,,10.0,,0.001
00:05:18,10.0,213,0,0.567,10.0,,,10.0,56.45454545454545,0.0
00:05:19,10.0,213,0,0.554,10.0,,,10.0,55.2,0.0
00:05:20,10.0,213,0,0.573,10.0,,,10.0,57.0,0.0
00:05:21,10.0,213,0,0.535,10.0,,,10.0,53.0,0.001
00:05:22,10.0,213,0,0.578,10.0,,,10.0,57.6,0.0
00:05:23,10.0,213,0,0.528,10.0,,,10.0,52.54545454545455,0.0
00:05:24,10.0,213,0,0.531,10.0,,,10.0,53.2,0.0
00:05:25,10.0,213,0,0.585,10.0,,,10.0,57.09090909090909,0.0
00:05:26,10.0,213,0,0.536,10.0,,,10.0,53.2,0.0
00:05:27,10.0,213,0,0.575,10.0,,,10.0,58.27272727272727,0.001
00:05:28,10.0,213,0,0.554,10.0,,,10.0,54.18181818181818,0.001
00:05:29,10.0,213,0,0.542,10.0,,,10.0,54.7,0.001
00:05:30,10.0,213,0,0.584,10.0,,,10.0,55.45454545454545,0.001
00:05:31,10.0,213,0,0.533,10.0,,,10.0,54.63636363636363,0.0
00:05:32,10.0,213,0,0.574,10.0,,,10.0,54.90909090909091,0.0
00:05:33,10.0,213,0,0.501,10.0,,,10.0,50.7,0.001
00:05:34,10.0,213,0,0.534,10.0,,,10.0,56.0,0.001
00:05:35,10.0,213,0,0.569,10.0,,,10.0,54.6,0.0
00:05:36,10.0,213,0,0.537,10.0,,,10.0,53.72727272727273,0.0
00:05:37,10.0,213,0,0.554,10.0,,,10.0,,0.001
00:05:38,10.0,213,0,0.53,10.0,,,10.0,53.45454545454545,0.001
00:05:39,10.0,213,0,0.512,10.0,,,10.0,50.72727272727273,0.0
00:05:40,10.0,213,0,0.583,10.0,,,10.0,56.90909090909091,0.0
00:05:41,10.0,213,0,0.518,10.0,,,10.0,52.0,0.0
00:05:42,10.0,213,0,0.571,10.0,,,10.0,56.90909090909091,0.0
00:05:43,10.0,213,0,0.528,10.0,,,10.0,53.63636363636363,0.001
00:05:44,10.0,213,0,0.53,10.0,,,10.0,55.72727272727273,0.0
00:05:45,10.0,213,0,0.57,10.0,,,10.0,54.27272727272727,0.0
00:05:46,10.0,213,0,0.551,10.0,,,10.0,53.36363636363637,0.0
00:05:47,10.0,213,0,0.559,10.0,,,10.0,54.4,0.001
